,Operator,Lateral Length,Stages,Township ,Range,Section,"Total Prop, lbs","Fluid, bbls",Date Fracd,Latitude,Longitude,SPACING_CAPPED,12 month Cum Prod,Year Fracd,Month Fracd,Day Fracd,Formation,Compl. Type
977,Operator 1,10309.0,40,152,93,3,8190858.0,133637.0,20140913.0,48.0189329716025,-102.571676427295,659.284,138.91,2014,9,13,TF2,P & P
978,Operator 1,10344.0,40,152,93,3,5767908.0,298121.0,20140914.0,48.0188231526082,-102.571595346105,659.284,138.88,2014,9,14,MBH,P & P
979,Operator 1,9547.0,40,159,96,34,4810607.0,105828.0,20140914.0,48.5471885910453,-103.078260081774,660.0,55.68,2014,9,14,TFH,P & P
980,Operator 1,9439.0,30,151,100,29,6204490.0,128029.0,20140915.0,47.8762012276365,-103.514820032708,629.59415,82.26,2014,9,15,TFH,P & P
981,Operator 1,9760.0,40,153,101,34,5815438.0,275317.0,20140916.0,48.025114959052,-103.652224380743,660.0,122.82,2014,9,16,MBH,P & P
982,Operator 1,9589.0,30,154,94,27,6095910.0,64804.0,20140917.0,48.1385463263598,-102.744056525545,189.017235,98.03,2014,9,17,MBH,P & P
983,Operator 1,10437.0,30,152,100,4,4472358.0,225812.0,20140919.0,48.0237358072801,-103.493753068054,648.001255,182.78,2014,9,19,MBH,P & P
984,Operator 1,10260.0,30,152,100,4,5633721.0,120142.0,20140920.0,48.0237358072801,-103.493569038057,648.001255,130.47,2014,9,20,TFH,P & P
985,Operator 1,9552.0,30,154,94,27,6217893.0,96683.0,20140923.0,48.1385433554693,-102.743872101807,235.68268,152.06,2014,9,23,MBH,P & P
986,Operator 1,10141.0,40,160,95,32,4688469.0,82805.0,20140925.0,48.6467006515484,-102.97708669197,655.184665,91.8,2014,9,25,TFH,P & P
987,Operator 1,9522.0,30,161,95,7,3545688.0,155267.0,20140926.0,48.779125531666,-103.067972261821,660.0,53.68,2014,9,26,MBH,P & P
988,Operator 1,9435.0,30,151,99,24,5688865.0,123788.0,20140928.0,47.8779107215713,-103.289405792094,655.376175,133.6,2014,9,28,TFH,P & P
989,Operator 1,8020.0,30,153,93,6,6105560.0,93831.0,20140929.0,48.1054189021024,-102.679086619857,660.0,177.11,2014,9,29,TFH,P & P
990,Operator 1,10183.0,40,152,93,3,5752455.0,289659.0,20141001.0,48.019042799116,-102.571761597712,660.0,145.33,2014,10,1,MBH,P & P
991,Operator 1,10126.0,40,152,93,3,8112835.0,129888.0,20141001.0,48.0191526266295,-102.571846768128,600.34815,129.39,2014,10,1,TFH,P & P
992,Operator 1,8251.0,30,153,93,6,6174293.0,93918.0,20141002.0,48.1052956087304,-102.679105407163,660.0,114.72,2014,10,2,TFH,P & P
993,Operator 1,9136.0,30,151,100,30,4441278.0,194662.0,20141003.0,47.8764397625233,-103.522489334125,660.0,123.05,2014,10,3,MBH,P & P
994,Operator 1,9915.0,40,152,99,8,5898404.0,295493.0,20141003.0,47.9934042690454,-103.381998729134,653.454995,172.5,2014,10,3,MBH,P & P
995,Operator 1,9577.0,26,151,100,30,3628256.0,162223.0,20141005.0,47.8764392310114,-103.52230560818,660.0,106.65,2014,10,5,MBH,P & P
996,Operator 1,10003.0,40,152,99,8,8173122.0,192004.0,20141005.0,47.9934039663495,-103.381814689998,652.86848,144.35,2014,10,5,TFH,P & P
997,Operator 1,9677.0,40,157,98,10,5979151.0,300208.0,20141006.0,48.4311960344176,-103.323595581032,660.0,133.73,2014,10,6,MBH,P & P
998,Operator 1,14719.0,50,162,95,32,5988157.0,259634.0,20141007.0,48.808468180979,-103.033991488816,660.0,127.38,2014,10,7,MBH,Sleeves and P & P
999,Operator 1,9471.0,50,155,94,25,7231108.0,376421.0,20141007.0,48.2252032634869,-102.701278808534,659.08405,160.39,2014,10,7,MBH,P & P
1000,Operator 1,9665.0,40,157,98,10,7996142.0,161676.0,20141007.0,48.4311965473315,-103.323781084891,660.0,137.14,2014,10,7,TFH,P & P
1001,Operator 1,9520.0,50,155,94,25,10113264.0,227828.0,20141008.0,48.2252050553108,-102.701094080022,659.08405,183.23,2014,10,8,TFH,P & P
1002,Operator 1,8024.0,30,153,93,6,6026747.0,92737.0,20141011.0,48.104928496756,-102.679169999958,160.002965,98.18,2014,10,11,TFH,P & P
1003,Operator 1,4301.0,25,155,100,13,4924414.0,94330.0,20141011.0,48.2549416480174,-103.488082128868,660.0,107.72,2014,10,11,MBH,P & P
1004,Operator 1,9973.0,40,152,99,8,5454488.0,272827.0,20141013.0,47.9934117691783,-103.386558809952,645.03449,168.1,2014,10,13,MBH,P & P
1005,Operator 1,8035.0,30,153,93,6,6158377.0,94390.0,20141013.0,48.105051790128,-102.679151212651,405.969345,122.87,2014,10,13,TFH,P & P
1006,Operator 1,9520.0,30,160,95,32,3599950.0,162565.0,20141017.0,48.6466970611655,-102.978659279658,650.53818,96.8,2014,10,17,MBH,P & P
1007,Operator 1,9646.0,30,155,98,12,5953511.0,116659.0,20141018.0,48.2562452816813,-103.227937259264,581.95123,101.06,2014,10,18,TFH,P & P
1008,Operator 1,9431.0,40,152,93,3,5709564.0,300497.0,20141018.0,48.0192624541431,-102.571931938545,597.786,153.52,2014,10,18,MBH,P & P
1009,Operator 1,10016.0,40,152,93,3,8065286.0,166426.0,20141018.0,48.0193858088292,-102.571931147303,657.43785,144.99,2014,10,18,TFH,P & P
1010,Operator 1,9517.0,30,159,96,26,4762042.0,74981.0,20141019.0,48.5748018792102,-103.046769808155,660.0,84.93,2014,10,19,TFH,P & P
1011,Operator 1,9663.0,40,155,98,12,5922884.0,314725.0,20141020.0,48.2562452816813,-103.228122147403,587.39845,129.96,2014,10,20,MBH,P & P
1012,Operator 1,9426.0,30,160,95,32,3608700.0,62241.0,20141021.0,48.6466974863424,-102.978473052168,646.07647,75.85,2014,10,21,TFH,P & P
1013,Operator 1,7602.0,30,153,93,6,6142251.0,112207.0,20141022.0,48.104805216784,-102.679192883861,124.63254,58.95,2014,10,22,TFH,P & P
1014,Operator 1,9578.0,30,151,100,29,4381100.0,188953.0,20141023.0,47.8762010344792,-103.515003725242,655.40395,134.67,2014,10,23,MBH,P & P
1015,Operator 1,9360.0,40,153,94,23,5763739.0,273747.0,20141024.0,48.0530617200347,-102.735244382098,506.029915,181.15,2014,10,24,MBH,P & P
1016,Operator 1,9926.0,45,152,99,8,8607899.0,179316.0,20141024.0,47.9934114664824,-103.386374770816,645.03449,142.08,2014,10,24,TFH,CT and P & P
1017,Operator 1,8844.0,40,149,98,4,8293564.0,143518.0,20141101.0,47.7603075268411,-103.22318947148,640.8178,111.87,2014,11,1,TFH,P & P
1018,Operator 1,7896.0,30,153,93,6,4408821.0,223197.0,20141102.0,48.1051723287584,-102.679128291066,300.345175,153.44,2014,11,2,MBH,P & P
1019,Operator 1,9357.0,40,153,93,15,5865936.0,284922.0,20141104.0,48.0800682267405,-102.61571688212,506.676925,149.21,2014,11,4,MBH,P & P
1020,Operator 1,9519.0,30,160,95,32,3599950.0,162565.0,20141104.0,48.6466979115193,-102.978286824679,655.53829,85.19,2014,11,4,MBH,P & P
1021,Operator 1,9551.0,40,155,98,19,8010651.0,155877.0,20141104.0,48.2277269110059,-103.336480633112,552.13088,134.59,2014,11,4,TFH,P & P
1022,Operator 1,9450.0,40,155,98,19,5991109.0,300169.0,20141104.0,48.2277272751121,-103.336665417032,554.67381,158.01,2014,11,4,MBH,P & P
1023,Operator 1,10019.0,40,152,93,3,5695858.0,305047.0,20141105.0,48.0195091635153,-102.57193035606,656.3026,153.32,2014,11,5,MBH,P & P
1024,Operator 1,10051.0,40,152,93,3,7853921.0,167839.0,20141105.0,48.0196325182014,-102.571929564818,656.3026,180.81,2014,11,5,TFH,P & P
1025,Operator 1,9373.0,40,153,94,23,8041774.0,123826.0,20141106.0,48.0530625770272,-102.735060214395,331.466075,242.71,2014,11,6,TF2,P & P
1026,Operator 1,11777.0,40,153,99,31,7942187.0,164296.0,20141108.0,48.032979389376,-103.471035810835,578.149085,149.56,2014,11,8,TFH,P & P
1027,Operator 1,9628.0,30,158,96,11,3605864.0,157958.0,20141111.0,48.5178296179819,-103.045173151372,660.0,70.22,2014,11,11,MBH,P & P
1028,Operator 1,9337.0,40,149,98,4,8248541.0,179565.0,20141111.0,47.7603205490727,-103.22300647903,660.0,149.48,2014,11,11,MBH,P & P
1029,Operator 1,7843.0,30,153,93,6,4312381.0,233558.0,20141113.0,48.1046356288064,-102.679305252296,213.894655,181.3,2014,11,13,MBH,P & P
1030,Operator 1,9296.0,40,153,93,15,5545200.0,288887.0,20141114.0,48.0800673529653,-102.616085324031,437.693765,155.24,2014,11,14,MBH,P & P
1031,Operator 1,9258.0,40,153,93,15,8178707.0,172003.0,20141114.0,48.0800677898529,-102.615901103076,314.79023,131.1,2014,11,14,TFH,P & P
1032,Operator 1,4292.0,25,155,100,34,4969136.0,96641.0,20141119.0,48.2114027525464,-103.525520335126,660.0,87.35,2014,11,19,MBH,P & P
1033,Operator 1,11799.0,40,153,99,31,5730439.0,300437.0,20141120.0,48.0329331107231,-103.471207610264,578.149085,175.53,2014,11,20,MBH,P & P
1034,Operator 1,9569.0,40,160,95,28,4821211.0,219179.0,20141122.0,48.6489090029048,-102.966589491643,660.0,63.49,2014,11,22,TFH,P & P
1035,Operator 1,10092.0,40,153,94,25,5464597.0,259734.0,20141124.0,48.048136510686,-102.71547402123,510.912335,263.6,2014,11,24,MBH,P & P
1036,Operator 1,10330.0,30,140,99,3,2969388.0,60949.0,20141125.0,46.979467018297,-103.154645119627,660.0,57.02,2014,11,25,TFH,P & P
1037,Operator 1,4322.0,25,154,100,2,2878307.0,150367.0,20141128.0,48.1969469642151,-103.509452216934,660.0,95.41,2014,11,28,MBH,P & P
1038,Operator 1,10560.0,30,140,99,3,2957585.0,60952.0,20141202.0,46.9796094057928,-103.164787551515,660.0,50.55,2014,12,2,TFH,P & P
1039,Operator 1,14036.0,56,146,98,16,6045931.0,279609.0,20141203.0,47.4598046142136,-103.175572033017,660.0,86.51,2014,12,3,MBH,P & P
1040,Operator 1,10438.0,40,152,99,7,5954129.0,303335.0,20141205.0,47.993841039684,-103.397236295553,660.0,211.47,2014,12,5,MBH,P & P
1041,Operator 1,9470.0,30,162,97,10,3796566.0,83860.0,20141208.0,48.8660717720619,-103.25394945191,660.0,35.3,2014,12,8,TFH,P & P
1042,Operator 1,9454.0,40,155,97,6,4615139.0,256258.0,20141209.0,48.2834680187288,-103.207319039523,544.28601,146.08,2014,12,9,MBH,P & P
1043,Operator 1,10571.0,30,140,99,3,5982365.0,127153.0,20141209.0,46.9795729674519,-103.149953152956,660.0,74.52,2014,12,9,TFH,P & P
1044,Operator 1,9059.0,40,152,99,25,5976742.0,291228.0,20141209.0,47.9615001530891,-103.284603438096,597.205285,157.36,2014,12,9,MBH,P & P
1045,Operator 1,10336.0,30,160,95,28,3664900.0,155421.0,20141212.0,48.6489093431521,-102.966216920928,658.163015,77.96,2014,12,12,TFH,P & P
1046,Operator 1,9585.0,40,155,98,24,4598329.0,259216.0,20141215.0,48.2275169476913,-103.220382131723,653.37701,117.66,2014,12,15,MBH,P & P
1047,Operator 1,9525.0,40,155,97,6,7964057.0,163359.0,20141217.0,48.2834673963531,-103.20713410503,533.779175,92.48,2014,12,17,TFH,P & P
1048,Operator 1,10267.0,39,146,96,24,7944000.0,162606.0,20141218.0,47.4579198471009,-102.849140579274,639.014395,140.76,2014,12,18,TFH,P & P
1049,Operator 1,9511.0,30,162,97,20,3604940.0,154210.0,20141221.0,48.8370586200319,-103.303273840954,660.0,60.62,2014,12,21,TFH,P & P
1050,Operator 1,9292.0,40,152,99,25,5976742.0,291228.0,20141221.0,47.9615006627243,-103.284787246496,435.10006,135.89,2014,12,21,TFH,P & P
1051,Operator 1,10220.0,30,155,97,20,4475964.0,223526.0,20141222.0,48.2273069429972,-103.176708185423,634.43065,109.55,2014,12,22,MBH,P & P
1052,Operator 1,9608.0,30,159,96,13,3595330.0,161194.0,20141223.0,48.6033885791661,-103.031658969457,660.0,71.04,2014,12,23,MBH,P & P
1053,Operator 1,4132.0,25,154,102,12,2890054.0,160599.0,20141223.0,48.1700287524639,-103.740506201951,660.0,53.35,2014,12,23,MBH,P & P
1054,Operator 1,9409.0,40,155,98,24,7903534.0,167314.0,20141224.0,48.227517207468,-103.22056691957,653.37701,111.76,2014,12,24,TFH,P & P
1055,Operator 1,9436.0,40,152,102,32,5937624.0,299969.0,20141226.0,47.9360567143096,-103.758615425762,511.167965,49.27,2014,12,26,MBH,P & P
1056,Operator 1,10256.0,30,155,97,20,5977729.0,119140.0,20141226.0,48.2273078910348,-103.17689296656,634.43065,93.2,2014,12,26,TFH,P & P
1057,Operator 1,9523.0,31,145,96,17,5932856.0,109000.0,20141227.0,47.3728138348725,-102.947783895515,660.0,87.4,2014,12,27,MBH,P & P
1058,Operator 1,9430.0,30,152,102,32,4472223.0,95472.0,20141227.0,47.9360565426386,-103.758799199581,471.12484,97.79,2014,12,27,TFH,P & P
1059,Operator 1,8193.8,30,160,95,28,4828760.6636954,207841.0,20150101.0,48.6489091730285,-102.966403206286,658.163015,80.74,2015,1,1,MBH,P & P
1060,Operator 1,10661.0,40,152,99,25,6025738.0,309558.0,20150101.0,47.9615029277692,-103.285604172717,643.57878,189.65,2015,1,1,MBH,P & P
1061,Operator 1,10106.0,30,155,98,24,4214271.0,222609.0,20150102.0,48.2275155333513,-103.219376064559,660.0,128.69,2015,1,2,MBH,P & P
1062,Operator 1,12393.0,60,153,101,30,8421018.0,174907.0,20150102.0,48.0459559886565,-103.720646862112,617.901575,87.08,2015,1,2,TFH,Sleeves and P & P
1063,Operator 1,9601.0,30,155,97,20,4431127.0,231624.0,20150104.0,48.227312104535,-103.17771421606,660.0,108.26,2015,1,4,TFH,P & P
1064,Operator 1,10100.0,40,146,96,24,7989058.0,165557.0,20150104.0,47.4579204892965,-102.848958516812,656.38223,193.1,2015,1,4,MBH,P & P
1065,Operator 1,9958.0,40,146,96,24,7922054.0,165724.0,20150105.0,47.4579211314921,-102.848776454349,660.0,167.17,2015,1,5,TFH,P & P
1066,Operator 1,9896.0,40,153,99,6,5994529.0,302662.0,20150106.0,48.0974552348249,-103.471342619924,584.601775,149.39,2015,1,6,MBH,P & P
1067,Operator 1,12487.0,60,153,101,30,8647272.0,162446.0,20150108.0,48.0459059396703,-103.720814275777,660.0,103.48,2015,1,8,MBH,Sleeves and P & P
1068,Operator 1,9498.0,30,155,97,20,5961425.0,122948.0,20150108.0,48.2273130525726,-103.177898997197,621.873795,95.87,2015,1,8,TFH,P & P
1069,Operator 1,9598.0,30,159,96,13,3630890.0,178360.0,20150110.0,48.6033889047615,-103.03203112504,657.685365,116.67,2015,1,10,MBH,P & P
1070,Operator 1,10203.0,30,155,98,24,5818090.0,119317.0,20150112.0,48.227515793128,-103.219560852406,654.053655,105.29,2015,1,12,TFH,P & P
1071,Operator 1,10757.0,40,152,99,25,5710562.0,147133.0,20150114.0,47.9615034374044,-103.285787981117,643.57878,178.54,2015,1,14,TFH,P & P
1072,Operator 1,9409.0,40,150,96,6,8281744.0,164080.0,20150114.0,47.8466151936017,-103.02116026697,413.79506,136.62,2015,1,14,TFH,P & P
1073,Operator 1,9548.0,30,150,96,6,6079374.0,122356.0,20150114.0,47.846614862823,-103.021343683775,660.0,165.28,2015,1,14,MBH,P & P
1074,Operator 1,10395.0,30,159,96,13,3620726.0,157954.0,20150118.0,48.6033896283069,-103.032858137449,660.0,164.95,2015,1,18,MBH,P & P
1075,Operator 1,10210.0,40,153,99,6,7481326.0,177927.0,20150119.0,48.0974554080671,-103.471158290195,344.06915,123.06,2015,1,19,TFH,P & P
1076,Operator 1,9515.0,40,146,96,24,8200000.0,133440.0,20150124.0,47.4579252700862,-102.847603162925,660.0,91.93,2015,1,24,TFH,P & P
1077,Operator 1,9490.0,30,146,96,24,6050000.0,115412.0,20150124.0,47.4579246278906,-102.847785225387,660.0,139.21,2015,1,24,MBH,P & P
1078,Operator 1,7300.0,30,153,101,30,4367947.0,82063.0,20150125.0,48.0461197507601,-103.720312474148,660.0,85.31,2015,1,25,MBH,P & P
1079,Operator 1,7394.0,30,153,101,30,4302614.0,83662.0,20150126.0,48.0460841147555,-103.720479987281,660.0,48.18,2015,1,26,TFH,P & P
1080,Operator 1,10193.0,30,150,96,6,3285526.0,186944.0,20150127.0,47.8466130619166,-103.02234228638,660.0,164.35,2015,1,27,MBH,P & P
1081,Operator 1,10275.0,30,150,96,6,6120174.0,122112.0,20150127.0,47.8466133926953,-103.022158869575,423.126235,131.83,2015,1,27,TFH,P & P
1082,Operator 1,9782.0,30,153,99,6,4434670.0,231466.0,20150129.0,48.0974561780325,-103.470339046955,578.878045,125.39,2015,1,29,MBH,P & P
1083,Operator 1,10154.0,30,159,96,13,3615120.0,158184.0,20150129.0,48.6033899539024,-103.033230293032,660.0,84.29,2015,1,29,MBH,P & P
1084,Operator 1,11286.0,40,153,99,31,7973766.0,150413.0,20150129.0,48.0331835621619,-103.470279075251,567.130555,174.97,2015,1,29,MBH,P & P
1085,Operator 1,9702.0,30,159,99,25,3457733.0,191632.0,20150131.0,48.5748279297992,-103.418319108548,660.0,75.82,2015,1,31,MBH,P & P
1086,Operator 1,10136.0,30,159,96,13,3573550.0,69617.0,20150202.0,48.6033897911047,-103.03304421524,660.0,89.62,2015,2,2,TFH,P & P
1087,Operator 1,9542.0,30,153,99,6,5642554.0,122372.0,20150207.0,48.0974563512748,-103.470154717226,448.70896,106.62,2015,2,7,TFH,P & P
1088,Operator 1,9331.0,30,146,96,24,5950000.0,116763.0,20150208.0,47.4579239856949,-102.84796728785,660.0,118.77,2015,2,8,TFH,P & P
1089,Operator 1,11317.0,40,153,99,31,7583624.0,171234.0,20150208.0,48.0332298484928,-103.470111366284,567.130555,122.87,2015,2,8,TFH,P & P
1090,Operator 1,9521.0,30,159,96,13,3165660.0,62224.0,20150209.0,48.6033887419638,-103.031845047248,657.685365,70.87,2015,2,9,TFH,P & P
1091,Operator 1,10453.0,40,150,97,25,8234114.0,131884.0,20150211.0,47.7881912870544,-103.03255992862,312.51585,118.57,2015,2,11,TF2,P & P
1092,Operator 1,14830.0,45,145,96,5,8768700.0,156000.0,20150212.0,47.4015898779374,-102.946464907218,660.0,122.17,2015,2,12,MBH,P & P
1093,Operator 1,9287.0,30,154,100,24,5929393.0,117891.0,20150212.0,48.1527392608795,-103.489861474772,575.85662,69.13,2015,2,12,TFH,P & P
1094,Operator 1,9638.0,30,153,98,33,3423074.0,195888.0,20150213.0,48.0248465029417,-103.298132270132,574.506745,154.17,2015,2,13,MBH,P & P
1095,Operator 1,9444.0,30,154,100,24,5369856.0,121862.0,20150214.0,48.1527377235768,-103.490045951102,575.85662,133.2,2015,2,14,MBH,P & P
1096,Operator 1,10217.0,29,155,98,19,5577839.0,123226.0,20150214.0,48.2277249286497,-103.335474587326,539.930015,130.86,2015,2,14,TFH,P & P
1097,Operator 1,9578.0,30,153,98,33,5679437.0,120431.0,20150215.0,48.0248456301127,-103.29794820019,574.506745,122.5,2015,2,15,TFH,P & P
1098,Operator 1,10292.0,38,155,98,19,4261698.0,249519.0,20150216.0,48.2277252927559,-103.335659371246,581.30824,164.45,2015,2,16,MBH,P & P
1099,Operator 1,9992.0,30,162,96,21,3404178.0,70973.0,20150217.0,48.8371387956633,-103.144516127735,660.0,56.8,2015,2,17,TFH,P & P
1100,Operator 1,9586.0,30,159,99,21,3417722.0,197761.0,20150218.0,48.5765160414109,-103.485845776459,660.0,84.44,2015,2,18,MBH,P & P
1101,Operator 1,10178.0,30,155,98,19,5933406.0,130588.0,20150218.0,48.2274361747909,-103.328045159633,579.271965,135.36,2015,2,18,TFH,P & P
1102,Operator 1,9400.0,30,152,102,31,3415951.0,135835.0,20150220.0,47.9361339938607,-103.779390574063,647.02941,81.15,2015,2,20,MBH,P & P
1103,Operator 1,10436.0,30,150,97,25,6108668.0,123956.0,20150222.0,47.7881916320692,-103.032376725779,322.348865,152.85,2015,2,22,MBH,P & P
1104,Operator 1,9287.0,30,152,102,31,6128996.0,95984.0,20150222.0,47.9361346183127,-103.779574341364,647.02941,43.16,2015,2,22,TFH,P & P
1105,Operator 1,10339.0,29,155,98,19,3341195.0,192168.0,20150225.0,48.2274358106636,-103.327860364994,608.641465,158.58,2015,2,25,MBH,P & P
1106,Operator 1,11225.0,30,150,97,25,6108668.0,94100.0,20150301.0,47.7881919770839,-103.032193522937,356.44422,121.3,2015,3,1,TFH,P & P
1107,Operator 1,9436.0,40,151,99,2,4356839.0,260036.0,20150306.0,47.9338882051043,-103.308337965689,660.0,188.8,2015,3,6,MBH,P & P
1108,Operator 1,9253.0,30,155,98,21,3402520.0,199660.0,20150306.0,48.2276355982643,-103.299148777761,645.55996,134.94,2015,3,6,MBH,P & P
1109,Operator 1,9420.0,29,155,98,21,5543270.0,123484.0,20150306.0,48.2276352559881,-103.29896394865,645.55996,113.29,2015,3,6,TFH,P & P
1110,Operator 1,10683.0,30,150,97,25,6095416.0,114356.0,20150309.0,47.7881926287785,-103.031847473125,511.432015,153.3,2015,3,9,MBH,P & P
1111,Operator 1,9945.0,30,155,98,19,5845783.0,120477.0,20150310.0,48.2274354465362,-103.327675570354,608.641465,142.99,2015,3,10,TFH,P & P
1112,Operator 1,10183.0,30,155,98,21,3355120.0,192283.0,20150318.0,48.2276337347609,-103.298142485934,658.266995,166.02,2015,3,18,MBH,P & P
1113,Operator 1,10191.0,30,155,98,21,5873748.0,124687.0,20150318.0,48.2276333924848,-103.297957656823,420.765735,129.4,2015,3,18,TFH,P & P
1114,Operator 1,9032.0,30,146,95,9,6046137.0,117354.0,20150318.0,47.4751987029903,-102.790054105512,341.694785,121.31,2015,3,18,TFH,P & P
1115,Operator 1,8855.0,30,146,95,9,6005959.0,107881.0,20150318.0,47.4751986187655,-102.789871927185,656.32505,128.05,2015,3,18,MBH,P & P
1116,Operator 1,9814.0,30,155,98,29,5877363.0,117503.0,20150318.0,48.2259016240813,-103.317825877453,656.042945,135.7,2015,3,18,TFH,P & P
1117,Operator 1,9641.0,30,155,98,29,3425827.0,198026.0,20150325.0,48.2259017935645,-103.318010614146,653.929145,149.47,2015,3,25,MBH,P & P
1118,Operator 1,9049.0,30,146,95,9,3286887.0,186049.0,20150325.0,47.4751987872151,-102.790236283839,644.074845,140.2,2015,3,25,MBH,P & P
1119,Operator 1,9542.0,30,151,99,1,4429281.0,96318.0,20150403.0,47.9337242584736,-103.299859858281,660.0,91.62,2015,4,3,TFH,P & P
1120,Operator 1,9476.0,40,151,99,1,4631662.0,262185.0,20150405.0,47.9337250275983,-103.300043593613,660.0,218.24,2015,4,5,MBH,P & P
1121,Operator 1,9581.0,40,151,99,2,5477649.0,134586.0,20150412.0,47.9338834909305,-103.308521625389,660.0,114.41,2015,4,12,TFH,P & P
1122,Operator 1,9456.0,30,154,100,35,3468600.0,190378.0,20150415.0,48.1159823771067,-103.515689724552,660.0,120.78,2015,4,15,MBH,P & P
1123,Operator 1,9492.0,30,154,100,35,5892229.0,117101.0,20150416.0,48.1158919176255,-103.515809179013,648.01705,103.55,2015,4,16,TFH,P & P
1124,Operator 1,9831.0,30,154,100,35,3453450.0,193442.0,20150422.0,48.1158014581444,-103.515945022698,648.01705,122.79,2015,4,22,MBH,P & P
1125,Operator 1,9704.0,30,152,99,17,4222026.0,104730.0,20150426.0,47.9919162332787,-103.372151250394,656.560035,132.8,2015,4,26,TFH,P & P
1126,Operator 1,9615.0,30,155,98,9,3380290.0,189316.0,20150503.0,48.2563192609954,-103.293184886941,660.0,126.0,2015,5,3,MBH,P & P
1127,Operator 1,9566.0,30,155,98,9,5890822.0,120669.0,20150503.0,48.2563183149202,-103.292999972243,634.47643,101.92,2015,5,3,TFH,P & P
1128,Operator 1,9427.0,30,152,99,17,2992814.0,187305.0,20150505.0,47.9919141158929,-103.371967340311,656.560035,142.04,2015,5,5,MBH,P & P
1129,Operator 1,10172.0,30,152,99,4,3417675.0,192200.0,20150516.0,48.0087631378771,-103.351525456725,508.16048,145.48,2015,5,16,MBH,P & P
1130,Operator 1,9514.0,30,155,98,19,5837970.0,128228.0,20150519.0,48.22798366078,-103.327667987861,620.31953,141.72,2015,5,19,TFH,P & P
1131,Operator 1,9440.0,30,155,98,19,3472730.0,194706.0,20150519.0,48.2279840249074,-103.327852782501,620.31953,154.39,2015,5,19,MBH,P & P
